"Case_study";"Scenario";"ID_scenario";"Fleet_segment";"Stock";"Year";"Variable";"Value";"Unit";"Comments"
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2009";"F_Fref";"3.57045463654458";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"F";"1.68180616770796";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Catch";"3679.68647713975";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Landing";"3679.68647713975";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Mean_length_catch";"19.9701166052385";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Mean_length_landing";"19.9701166052385";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2010";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"Catch";"3679.68647713975";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"Landing";"3679.68647713975";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"F";"1.68180616770796";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"Exploitation_rate";"0.595";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2010";"F_Fref";"3.77845521894402";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"F";"1.77870776336944";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Catch";"3525.81150972717";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Landing";"3525.81150972717";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Mean_length_catch";"19.8865527006302";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Mean_length_landing";"19.8865527006302";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2011";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"Catch";"3525.81150972717";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"Landing";"3525.81150972717";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"F";"1.77870776336944";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"Exploitation_rate";"0.608";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2011";"F_Fref";"3.99616065187754";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"F";"1.83099939934502";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Catch";"3229.59125642929";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Landing";"3229.59125642929";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Mean_length_catch";"19.7705030572218";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Mean_length_landing";"19.7705030572218";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2012";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"Catch";"3229.59125642929";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"Landing";"3229.59125642929";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"F";"1.83099939934502";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"Exploitation_rate";"0.615";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2012";"F_Fref";"4.11364244535218";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"F";"1.80906933420693";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Catch";"2969.69260801007";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Landing";"2969.69260801007";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Mean_length_catch";"19.6649910649486";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Mean_length_landing";"19.6649910649486";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2013";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"Catch";"2969.69260801007";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"Landing";"2969.69260801007";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"F";"1.80906933420693";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"Exploitation_rate";"0.612";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2013";"F_Fref";"4.06437293340496";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"F";"1.72899570356965";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Catch";"2895.05193085547";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Landing";"2895.05193085547";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Mean_length_catch";"19.6113603194405";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Mean_length_landing";"19.6113603194405";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2014";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"Catch";"2895.05193085547";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"Landing";"2895.05193085547";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"F";"1.72899570356965";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"Exploitation_rate";"0.602";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2014";"F_Fref";"3.88447430216521";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"F";"1.64059244622887";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Catch";"3067.47282794904";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Landing";"3067.47282794904";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Mean_length_catch";"19.6249768974006";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Mean_length_landing";"19.6249768974006";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2015";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"Catch";"3067.47282794904";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"Landing";"3067.47282794904";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"F";"1.64059244622887";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"Exploitation_rate";"0.589";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2015";"F_Fref";"3.68586178932959";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"F";"1.59400684905478";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Catch";"3473.06575108648";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Landing";"3473.06575108648";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Mean_length_catch";"19.6874148369124";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Mean_length_landing";"19.6874148369124";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2016";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"Catch";"3473.06575108648";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"Landing";"3473.06575108648";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"F";"1.59400684905478";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"Exploitation_rate";"0.582";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2016";"F_Fref";"3.58119955407929";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"F";"1.61989878458482";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Catch";"4017.40675815042";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Landing";"4017.40675815042";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Mean_length_catch";"19.7471115440686";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Mean_length_landing";"19.7471115440686";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2017";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"Catch";"4017.40675815042";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"Landing";"4017.40675815042";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"F";"1.61989878458482";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"Exploitation_rate";"0.586";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2017";"F_Fref";"3.63937006195974";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"F";"1.72859633790578";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Catch";"4525.31131410485";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Landing";"4525.31131410485";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Mean_length_catch";"19.7329804358004";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Mean_length_landing";"19.7329804358004";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2018";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"Catch";"4525.31131410485";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"Landing";"4525.31131410485";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"F";"1.72859633790578";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"Exploitation_rate";"0.601";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2018";"F_Fref";"3.88357706126677";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"F";"1.91554266528974";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Catch";"4823.85058721853";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Landing";"4823.85058721853";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Mean_length_catch";"19.5901595313235";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Mean_length_landing";"19.5901595313235";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2019";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"Catch";"4823.85058721853";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"Landing";"4823.85058721853";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"F";"1.91554266528974";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"Exploitation_rate";"0.626";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2019";"F_Fref";"4.30358285023888";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"F";"2.16711613747096";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Catch";"4869.01020549685";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Landing";"4869.01020549685";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Mean_length_catch";"19.3190443543713";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Mean_length_landing";"19.3190443543713";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2020";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"Catch";"4869.01020549685";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"Landing";"4869.01020549685";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"F";"2.16711613747096";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"Exploitation_rate";"0.654";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2020";"F_Fref";"4.86878418982397";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"F";"2.46911400739119";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Catch";"4751.78999774838";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Landing";"4751.78999774838";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Mean_length_catch";"18.9727683304996";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Mean_length_landing";"18.9727683304996";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2021";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"Catch";"4751.78999774838";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"Landing";"4751.78999774838";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"F";"2.46911400739119";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"Exploitation_rate";"0.683";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2021";"F_Fref";"5.54727226390756";"";"F_F0.1"
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"F";"2.46911400739119";"";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Catch";"4456.92913608438";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Landing";"4456.92913608438";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Mean_length_catch";"18.7490863558259";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Mean_length_landing";"18.7490863558259";"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Mean_length_discard";NA;"mm";""
"SW_Task35";"Diagnosis";"-";"Fleet5";"P.lon171819";"2022";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"Catch";"4456.92913608438";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"Discard";"0";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"Landing";"4456.92913608438";"tons";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"Discard_ratio";"0";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"F";"2.46911400739119";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"Exploitation_rate";"0.683";"";""
"SW_Task35";"Diagnosis";"-";"ALL";"P.lon171819";"2022";"F_Fref";"5.54727226390756";"";"F_F0.1"
